-0.05,0
0,-0.05
0,0
0,0
0,0
0,0
0,0
0,-0.05
-0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,-0.05
0,0
-0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,-0.05
0,0
0,0
0,0
0,0
-0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,-0.05
0,0
-0.05,0
0,0
0,-0.05
0,0
0,0
-0.05,-0.05
0,0
-0.05,0
0,-0.05
0,0
-0.05,-0.05
0,0
-0.05,-0.05
-0.05,-0.05
-0.05,-0.1
-0.05,-0.1
-0.1,-0.1
-0.1,-0.2
-0.15,-0.15
-0.15,-0.2
-0.15,-0.25
-0.2,-0.25
-0.3,-0.35
-0.3,-0.4
-0.3,-0.35
-0.35,-0.45
-0.35,-0.35
-0.5,-0.5
-0.45,-0.35
-0.45,-0.4
-0.55,-0.4
-0.55,-0.4
-0.6,-0.4
-0.7,-0.45
-0.65,-0.45
-0.65,-0.45
-1.1,-0.7
-0.95,-0.6
-0.95,-0.6
-0.95,-0.65
-0.75,-0.4
-0.9,-0.5
-0.75,-0.4
-0.7,-0.35
-0.75,-0.35
-0.65,-0.25
-0.6,-0.25
-0.55,-0.25
-0.45,-0.15
-0.4,-0.15
-0.4,-0.15
-0.35,-0.15
-0.3,-0.1
-0.3,-0.15
-0.2,-0.05
-0.2,-0.05
-0.15,-0.05
-0.15,-0.05
-0.1,0
-0.15,0
-0.1,-0.05
-0.1,0
-0.15,0
-0.1,0
-0.1,0
-0.1,0
-0.1,0.05
-0.1,0
-0.05,0.05
-0.1,0.05
-0.15,0.05
-0.15,0.05
-0.15,0.1
-0.15,0.1
-0.15,0.1
-0.1,0.1
-0.15,0.1
-0.1,0.1
-0.1,0.1
-0.1,0.1
-0.05,0.15
-0.1,0.1
-0.05,0.1
-0.05,0.1
-0.05,0.05
0,0.05
0,0.05
0,0.05
0,0.05
0,0.05
0,0.05
0.05,0.05
0,0.05
0.05,0.05
0.05,0
0.05,0.05
0.05,0
0.05,0
0.1,0
0.05,0
0.1,-0.05
0.1,0
0.1,-0.05
0.1,-0.05
0.15,-0.1
0.1,-0.1
0.15,-0.1
0.15,-0.15
0.15,-0.2
0.15,-0.2
0.15,-0.2
0.15,-0.2
0.2,-0.25
0.15,-0.25
0.2,-0.25
0.25,-0.3
0.2,-0.25
0.2,-0.25
0.15,-0.2
0.2,-0.2
0.2,-0.15
0.15,-0.15
0.25,-0.15
0.25,-0.15
0.25,-0.2
0.15,-0.05
0.2,-0.15
0.2,-0.1
0.2,-0.15
0.15,-0.1
0.2,-0.1
0.2,-0.15
0.2,-0.1
0.2,-0.15
0.2,-0.1
0.25,-0.2
0.25,-0.15
0.25,-0.15
0.25,-0.15
0.2,-0.15
0.3,-0.15
0.25,-0.15
0.3,-0.1
0.25,-0.15
0.25,-0.1
0.3,-0.1
0.3,-0.1
0.3,-0.1
0.3,-0.15
0.25,-0.1
0.25,-0.1
0.2,-0.1
0.15,-0.1
0.15,-0.1
0.1,-0.05
0.05,-0.1
0.05,-0.05
0.05,0
0.05,-0.05
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.05,0
-0.1,0
-0.2,0
-0.2,0.1
-0.3,0.05
-0.25,0.1
-0.35,0.1
-0.35,0.1
-0.35,0.1
-0.35,0.15
-0.3,0.1
-0.4,0.15
-0.35,0.1
-0.35,0.15
-0.3,0.15
-0.4,0.15
-0.25,0.15
-0.3,0.1
-0.2,0.1
-0.2,0.1
-0.15,0.1
-0.15,0.1
-0.1,0.1
-0.1,0.05
-0.1,0.05
-0.15,0.1
-0.05,0.05
-0.15,0.05
-0.15,0.05
-0.15,0.05
-0.15,0.05
-0.15,0
-0.2,0.05
-0.15,0.05
-0.15,0.05
-0.15,0.05
-0.15,0.05
-0.15,0
-0.1,0.05
-0.1,0.05
-0.05,0
-0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,-0.05
-0.05,-0.15
0,-0.1
0,-0.15
0,-0.15
0,-0.1
0,-0.1
0,-0.1
0,-0.05
-0.05,-0.1
0,-0.05
0,-0.05
0,-0.05
0,-0.05
0,-0.05
0,0
-0.05,0
0,0
0,0
0,-0.05
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1,0
0.05,0.05
0.15,0
0.05,0
0.15,0.05
0.1,0
0.1,0
0.1,0.05
0.2,0.05
0.1,0
0.1,0.05
0.1,0
0.1,0.05
0.1,0
0.05,0
0.05,0
0,0.05
0.1,0
0.05,0
0,0
0.05,0
0.1,0.05
0.05,0
0.05,0
0.05,0
0.05,0.05
0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.05,0
-0.05,0
-0.05,0
-0.1,0.05
-0.1,0
-0.05,0.05
-0.15,0
-0.1,0.05
-0.1,0.05
-0.1,0
-0.05,0.05
0,0.05
-0.05,0
0,0.05
0,0
0,0
