0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.05,0
0.05,0
0.1,0
0.2,0
0.2,0
0.25,0.05
0.3,0.1
0.4,0.1
0.5,0.2
0.55,0.15
0.7,0.3
0.6,0.2
0.8,0.3
0.75,0.3
0.9,0.35
0.8,0.25
0.95,0.35
1,0.3
1.2,0.35
1,0.25
0.9,0.2
1.3,0.25
0.9,0.15
1,0.15
0.85,0.1
1.3,0.2
0.95,0.1
0.75,0.1
0.7,0.05
0.95,0.1
0.55,0
0.5,0.05
0.7,0
0.45,0
0.3,0
0.25,-0.05
0.2,0
0.2,0
0.25,-0.05
0.1,0
0.05,0
0.1,0
0,0
0.05,-0.05
0.05,0
0.05,0
0.05,-0.05
0,0
0.05,0
0,-0.05
0.05,-0.05
0.05,-0.05
0,0
0.05,-0.05
0,-0.05
0.05,-0.05
0,-0.05
0.05,-0.05
0,0
0.05,-0.05
0,-0.05
0,-0.05
0.05,-0.05
0,0
0.05,-0.05
0,-0.05
0,-0.05
0.05,-0.05
0,-0.05
0.05,-0.05
0,0
0,-0.05
0.05,-0.05
0,-0.05
0,-0.05
0,-0.05
0,-0.05
0,0
0,-0.05
0,-0.05
0.05,-0.05
0,0
0,-0.05
0.05,0
0,0
0,-0.05
0,0
0.05,-0.05
0,0
0.05,0
0,-0.05
0.05,0
0,-0.05
0.05,0
0,0
0.05,0
0,0
0,0
0,-0.05
0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.05
0,0
0,0.05
0,0.1
-0.05,0.05
0,0.05
-0.05,0.1
-0.05,0.05
-0.05,0.05
-0.05,0.1
-0.05,0.05
-0.1,0.05
-0.05,0.1
-0.1,0.1
-0.1,0.1
-0.1,0.05
-0.05,0.05
-0.15,0.1
-0.15,0.1
-0.15,0.1
-0.15,0.05
-0.15,0.05
-0.3,0.1
-0.25,0.05
-0.35,0.05
-0.3,0.05
-0.4,0.1
-0.35,0.05
-0.25,0.05
-0.3,0.1
-0.3,0.1
-0.3,0.1
-0.2,0.1
-0.25,0.05
-0.3,0.1
-0.3,0.1
-0.15,0.05
-0.2,0.05
-0.1,0.05
-0.15,0.05
-0.05,0
-0.05,0.05
-0.05,0.05
-0.05,0
0,0
0,0
-0.05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.05
0,0
0,0
0.05,0.05
0.05,0.05
0.1,0.1
0.05,0.05
